Time,Duration,Voltage,Current
17:04:07,60.55,4.405,0.403
17:04:08,61.57,4.405,0.422
17:04:09,62.58,4.403,0.426
17:04:10,63.60,4.403,0.427
17:04:11,64.61,4.407,0.415
17:04:12,65.62,4.407,0.416
17:04:13,66.64,4.405,0.421
17:04:14,67.65,4.403,0.418
17:04:15,68.67,4.403,0.417
17:04:16,69.68,4.407,0.417
17:04:17,70.68,4.405,0.418
17:04:18,71.69,4.405,0.416
17:04:19,72.70,4.403,0.430
17:04:20,73.71,4.403,0.416
17:04:21,74.72,4.407,0.417
17:04:22,75.72,4.407,0.413
17:04:23,76.72,4.407,0.410
17:04:24,77.74,4.405,0.426
17:04:25,78.75,4.403,0.423
17:04:26,79.76,4.410,0.420
17:04:27,80.77,4.407,0.421
17:04:28,81.78,4.407,0.415
17:04:29,82.80,4.405,0.420
17:04:30,83.80,4.403,0.407
17:04:31,84.82,4.403,0.416
17:04:32,85.83,4.407,0.407
17:04:33,86.83,4.405,0.409
17:04:34,87.83,4.405,0.410
17:04:35,88.83,4.405,0.424
17:04:36,89.84,4.403,0.403
17:04:37,90.84,4.407,0.415
17:04:38,91.85,4.405,0.411
17:04:39,92.86,4.407,0.412
17:04:40,93.88,4.403,0.421
17:04:41,94.89,4.403,0.428
17:04:42,95.90,4.407,0.411
17:04:43,96.91,4.405,0.407
17:04:44,97.93,4.405,0.412
17:04:45,98.93,4.405,0.412
17:04:46,99.95,4.405,0.420
17:04:47,100.96,4.410,0.407
17:04:48,101.98,4.407,0.412
17:04:49,102.99,4.405,0.420
17:04:50,104.00,4.403,0.418
17:04:51,105.01,4.403,0.412
17:04:52,106.01,4.403,0.428
17:04:53,107.01,4.407,0.420
17:04:54,108.03,4.407,0.407
17:04:55,109.03,4.403,0.422
17:04:56,110.04,4.403,0.418
17:04:57,111.04,4.405,0.412
17:04:58,112.06,4.407,0.426
17:04:59,113.07,4.405,0.417
17:05:00,114.09,4.405,0.421
17:05:02,115.10,4.405,0.422
17:05:03,116.11,4.403,0.439
17:05:04,117.13,4.407,0.413
17:05:05,118.14,4.405,0.417
17:05:06,119.15,4.405,0.416
17:05:07,120.16,4.405,0.418
17:05:08,121.17,4.403,0.411
17:05:09,122.17,4.403,0.399
17:05:10,123.18,4.407,0.415
17:05:11,124.19,4.405,0.415
17:05:12,125.21,4.405,0.411
17:05:13,126.21,4.403,0.418
17:05:14,127.21,4.403,0.424
17:05:15,128.23,4.407,0.416
17:05:16,129.23,4.407,0.427
17:05:17,130.24,4.405,0.416
17:05:18,131.26,4.405,0.418
17:05:19,132.27,4.403,0.407
17:05:20,133.29,4.410,0.417
17:05:21,134.30,4.407,0.418
17:05:22,135.31,4.405,0.406
17:05:23,136.32,4.405,0.412
17:05:24,137.34,4.403,0.407
17:05:25,138.35,4.403,0.422
17:05:26,139.35,4.407,0.422
17:05:27,140.35,4.405,0.422
17:05:28,141.37,4.405,0.418
17:05:29,142.37,4.403,0.426
17:05:30,143.39,4.403,0.420
17:05:31,144.40,4.407,0.410
17:05:32,145.42,4.405,0.417
17:05:33,146.43,4.403,0.409
17:05:34,147.44,4.403,0.420
17:05:35,148.46,4.403,0.427
17:05:36,149.47,4.407,0.423
17:05:37,150.47,4.405,0.422
17:05:38,151.48,4.405,0.416
17:05:39,152.50,4.405,0.413
17:05:40,153.51,4.403,0.409
17:05:41,154.53,4.407,0.413
17:05:42,155.54,4.405,0.417
17:05:43,156.54,4.407,0.413
17:05:44,157.54,4.405,0.423
17:05:45,158.55,4.403,0.411
17:05:46,159.55,4.403,0.418
17:05:47,160.57,4.407,0.418
17:05:48,161.58,4.407,0.417
17:05:49,162.58,4.405,0.401
17:05:50,163.59,4.403,0.420
17:05:51,164.61,4.403,0.413
17:05:52,165.62,4.405,0.416
17:05:53,166.64,4.405,0.416
17:05:54,167.65,4.405,0.404
17:05:55,168.65,4.405,0.418
17:05:56,169.66,4.403,0.421
17:05:57,170.68,4.407,0.413
17:05:58,171.69,4.405,0.413
17:05:59,172.71,4.405,0.416
17:06:00,173.72,4.405,0.416
17:06:01,174.74,4.403,0.422
17:06:02,175.74,4.407,0.420
17:06:03,176.74,4.407,0.413
17:06:04,177.76,4.405,0.415
17:06:05,178.77,4.405,0.429
17:06:06,179.78,4.405,0.424
17:06:07,180.80,4.403,0.412
17:06:08,181.80,4.407,0.407
17:06:09,182.81,4.405,0.421
17:06:10,183.81,4.405,0.420
17:06:11,184.81,4.405,0.421
17:06:12,185.83,4.405,0.410
17:06:13,186.84,4.407,0.420
17:06:14,187.85,4.405,0.417
17:06:15,188.86,4.405,0.415
17:06:16,189.88,4.405,0.426
17:06:17,190.88,4.403,0.411
17:06:18,191.90,4.407,0.415
17:06:19,192.91,4.407,0.417
17:06:20,193.92,4.405,0.405
17:06:21,194.94,4.403,0.416
17:06:22,195.94,4.403,0.427
17:06:23,196.95,4.407,0.415
17:06:24,197.96,4.407,0.406
17:06:25,198.97,4.405,0.424
17:06:26,199.98,4.405,0.412
17:06:27,200.98,4.405,0.410
17:06:28,201.99,4.401,0.413
17:06:29,203.00,4.405,0.411
17:06:30,204.01,4.405,0.424
17:06:31,205.03,4.403,0.410
17:06:32,206.03,4.403,0.406
17:06:33,207.04,4.403,0.413
17:06:34,208.06,4.407,0.421
17:06:35,209.07,4.405,0.420
17:06:36,210.09,4.405,0.410
17:06:37,211.09,4.403,0.420
17:06:39,212.11,4.403,0.415
17:06:40,213.12,4.410,0.412
17:06:41,214.14,4.405,0.417
17:06:42,215.15,4.405,0.412
17:06:43,216.16,4.405,0.406
17:06:44,217.18,4.405,0.406
17:06:45,218.18,4.403,0.413
17:06:46,219.19,4.405,0.410
17:06:47,220.21,4.407,0.416
17:06:48,221.22,4.405,0.424
17:06:49,222.23,4.403,0.416
17:06:50,223.25,4.403,0.407
17:06:51,224.26,4.405,0.428
17:06:52,225.28,4.407,0.412
17:06:53,226.29,4.407,0.412
17:06:54,227.30,4.405,0.436
17:06:55,228.30,4.403,0.420
17:06:56,229.31,4.410,0.403
17:06:57,230.32,4.407,0.423
17:06:58,231.34,4.405,0.412
17:06:59,232.35,4.403,0.420
17:07:00,233.36,4.403,0.405
17:07:01,234.38,4.401,0.424
17:07:02,235.39,4.405,0.407
17:07:03,236.40,4.407,0.420
17:07:04,237.41,4.405,0.416
17:07:05,238.42,4.405,0.410
17:07:06,239.42,4.403,0.420
17:07:07,240.44,4.407,0.417
17:07:08,241.45,4.405,0.424
17:07:09,242.46,4.405,0.424
17:07:10,243.47,4.403,0.426
17:07:11,244.49,4.403,0.416
17:07:12,245.50,4.407,0.416
17:07:13,246.51,4.405,0.423
17:07:14,247.52,4.407,0.416
17:07:15,248.53,4.405,0.406
17:07:16,249.54,4.405,0.417
17:07:17,250.54,4.407,0.413
17:07:18,251.55,4.407,0.426
17:07:19,252.57,4.405,0.429
17:07:20,253.57,4.407,0.424
17:07:21,254.57,4.403,0.423
17:07:22,255.59,4.403,0.416
17:07:23,256.60,4.405,0.405
17:07:24,257.62,4.405,0.421
17:07:25,258.63,4.403,0.416
17:07:26,259.64,4.403,0.424
17:07:27,260.65,4.403,0.400
17:07:28,261.66,4.405,0.424
17:07:29,262.68,4.405,0.429
17:07:30,263.69,4.405,0.406
17:07:31,264.70,4.405,0.422
17:07:32,265.72,4.403,0.411
17:07:33,266.72,4.407,0.424
17:07:34,267.73,4.405,0.412
17:07:35,268.75,4.405,0.407
17:07:36,269.76,4.405,0.409
17:07:37,270.76,4.405,0.412
17:07:38,271.77,4.407,0.420
17:07:39,272.78,4.405,0.417
17:07:40,273.79,4.407,0.421
17:07:41,274.81,4.403,0.411
17:07:42,275.82,4.403,0.415
17:07:43,276.83,4.403,0.409
17:07:44,277.83,4.407,0.409
17:07:45,278.84,4.405,0.405
17:07:46,279.86,4.403,0.410
17:07:47,280.87,4.403,0.412
17:07:48,281.88,4.403,0.416
17:07:49,282.90,4.407,0.413
17:07:50,283.90,4.407,0.432
17:07:51,284.91,4.405,0.420
17:07:52,285.91,4.403,0.418
17:07:53,286.93,4.403,0.424
17:07:54,287.94,4.407,0.421
17:07:55,288.96,4.405,0.420
17:07:56,289.97,4.403,0.411
17:07:57,290.99,4.405,0.410
17:07:58,292.00,4.405,0.428
17:07:59,293.01,4.407,0.420
17:08:00,294.03,4.407,0.420
17:08:01,295.04,4.405,0.411
17:08:02,296.04,4.405,0.407
17:08:03,297.07,4.403,0.422
17:08:04,298.09,4.403,0.410
17:08:06,299.11,4.405,0.416
17:08:07,300.13,4.405,0.415
17:08:08,301.13,4.405,0.413
17:08:09,302.15,4.405,0.422
17:08:10,303.15,4.403,0.411
17:08:11,304.15,4.407,0.421
17:08:12,305.15,4.405,0.420
17:08:13,306.15,4.405,0.421
17:08:14,307.15,4.403,0.420
17:08:15,308.17,4.403,0.428
17:08:16,309.18,4.407,0.421
17:08:17,310.20,4.405,0.416
17:08:18,311.21,4.405,0.428
17:08:19,312.22,4.403,0.404
17:08:20,313.24,4.403,0.426
17:08:21,314.25,4.403,0.416
17:08:22,315.25,4.407,0.423
17:08:23,316.26,4.405,0.420
17:08:24,317.27,4.405,0.418
17:08:25,318.27,4.403,0.417
17:08:26,319.29,4.403,0.417
17:08:27,320.30,4.407,0.420
17:08:28,321.31,4.407,0.416
17:08:29,322.32,4.405,0.424
17:08:30,323.34,4.403,0.417
17:08:31,324.36,4.403,0.401
17:08:32,325.36,4.407,0.415
17:08:33,326.37,4.405,0.413
17:08:34,327.37,4.403,0.421
17:08:35,328.39,4.403,0.404
17:08:36,329.40,4.405,0.418
17:08:37,330.42,4.407,0.433
17:08:38,331.43,4.405,0.411
17:08:39,332.44,4.407,0.422
17:08:40,333.46,4.403,0.421
17:08:41,334.47,4.403,0.422
17:08:42,335.48,4.403,0.429
17:08:43,336.48,4.407,0.401
17:08:44,337.49,4.405,0.415
17:08:45,338.50,4.403,0.400
17:08:46,339.51,4.403,0.406
17:08:47,340.52,4.403,0.413
17:08:48,341.52,4.407,0.422
17:08:49,342.53,4.407,0.413
17:08:50,343.53,4.405,0.393
17:08:51,344.53,4.403,0.407
17:08:52,345.53,4.401,0.417
17:08:53,346.55,4.405,0.421
17:08:54,347.55,4.405,0.410
17:08:55,348.56,4.405,0.421
17:08:56,349.57,4.403,0.413
17:08:57,350.58,4.403,0.424
17:08:58,351.60,4.403,0.405
17:08:59,352.61,4.407,0.415
17:09:00,353.63,4.405,0.399
17:09:01,354.63,4.405,0.429
17:09:02,355.63,4.405,0.418
17:09:03,356.65,4.403,0.416
17:09:04,357.65,4.405,0.420
17:09:05,358.66,4.405,0.417
17:09:06,359.68,4.405,0.415
17:09:07,360.69,4.403,0.417
17:09:08,361.70,4.401,0.410
17:09:09,362.71,4.407,0.400
17:09:10,363.71,4.407,0.406
17:09:11,364.71,4.405,0.420
17:09:12,365.72,4.405,0.426
17:09:13,366.73,4.403,0.421
17:09:14,367.74,4.407,0.420
17:09:15,368.76,4.405,0.410
17:09:16,369.76,4.405,0.417
17:09:17,370.78,4.405,0.412
17:09:18,371.78,4.403,0.413
17:09:19,372.78,4.401,0.406
17:09:20,373.79,4.407,0.416
17:09:21,374.80,4.407,0.422
17:09:22,375.80,4.405,0.399
17:09:23,376.80,4.405,0.407
17:09:24,377.81,4.403,0.417
17:09:25,378.82,4.407,0.400
17:09:26,379.84,4.407,0.410
17:09:27,380.85,4.405,0.415
17:09:28,381.86,4.405,0.422
17:09:29,382.88,4.403,0.422
17:09:30,383.89,4.407,0.418
17:09:31,384.90,4.405,0.400
17:09:32,385.92,4.405,0.417
17:09:33,386.92,4.405,0.424
17:09:34,387.93,4.403,0.409
17:09:35,388.95,4.407,0.410
17:09:36,389.96,4.405,0.416
17:09:37,390.97,4.405,0.418
17:09:38,391.98,4.403,0.401
17:09:39,392.98,4.403,0.413
17:09:40,394.00,4.401,0.418
17:09:41,395.01,4.405,0.407
17:09:42,396.02,4.405,0.417
17:09:43,397.02,4.403,0.412
17:09:44,398.03,4.403,0.410
17:09:45,399.04,4.401,0.421
17:09:46,400.05,4.407,0.432
17:09:47,401.07,4.407,0.413
17:09:48,402.08,4.405,0.427
17:09:49,403.09,4.403,0.413
17:09:51,404.10,4.403,0.417
17:09:52,405.11,4.407,0.405
17:09:53,406.12,4.405,0.420
17:09:54,407.14,4.405,0.417
17:09:55,408.14,4.405,0.410
17:09:56,409.16,4.405,0.407
17:09:57,410.17,4.403,0.415
17:09:58,411.18,4.405,0.413
17:09:59,412.19,4.405,0.427
17:10:00,413.21,4.405,0.407
17:10:01,414.22,4.405,0.407
17:10:02,415.23,4.403,0.403
17:10:03,416.24,4.405,0.417
17:10:04,417.25,4.405,0.410
17:10:05,418.26,4.405,0.415
17:10:06,419.27,4.403,0.421
17:10:07,420.28,4.403,0.420
17:10:08,421.30,4.405,0.426
17:10:09,422.31,4.407,0.428
17:10:10,423.32,4.405,0.413
17:10:11,424.33,4.405,0.421
17:10:12,425.34,4.403,0.411
17:10:13,426.36,4.403,0.424
17:10:14,427.37,4.407,0.405
17:10:15,428.38,4.405,0.415
17:10:16,429.39,4.405,0.426
17:10:17,430.40,4.403,0.413
17:10:18,431.41,4.403,0.430
17:10:19,432.43,4.405,0.403
17:10:20,433.44,4.405,0.416
17:10:21,434.45,4.405,0.424
17:10:22,435.47,4.403,0.417
17:10:23,436.48,4.403,0.413
17:10:24,437.49,4.405,0.413
17:10:25,438.50,4.405,0.405
17:10:26,439.52,4.405,0.421
17:10:27,440.53,4.403,0.424
17:10:28,441.54,4.403,0.427
17:10:29,442.55,4.407,0.423
17:10:30,443.55,4.405,0.420
17:10:31,444.56,4.405,0.406
17:10:32,445.57,4.405,0.424
17:10:33,446.58,4.401,0.421
17:10:34,447.59,4.401,0.413
17:10:35,448.60,4.407,0.415
17:10:36,449.61,4.405,0.420
17:10:37,450.62,4.405,0.404
17:10:38,451.63,4.403,0.421
17:10:39,452.63,4.403,0.421
17:10:40,453.64,4.407,0.420
17:10:41,454.64,4.405,0.421
17:10:42,455.66,4.405,0.415
17:10:43,456.68,4.405,0.411
17:10:44,457.69,4.403,0.405
17:10:45,458.70,4.407,0.423
17:10:46,459.71,4.407,0.413
17:10:47,460.73,4.405,0.424
17:10:48,461.74,4.403,0.427
17:10:49,462.75,4.403,0.413
17:10:50,463.77,4.407,0.420
17:10:51,464.78,4.405,0.427
17:10:52,465.79,4.405,0.403
17:10:53,466.79,4.405,0.416
17:10:54,467.80,4.405,0.413
17:10:55,468.80,4.403,0.416
17:10:56,469.81,4.407,0.421
17:10:57,470.82,4.405,0.411
17:10:58,471.83,4.403,0.421
17:10:59,472.84,4.403,0.417
17:11:00,473.86,4.403,0.421
17:11:01,474.87,4.407,0.406
17:11:02,475.88,4.407,0.420
17:11:03,476.90,4.405,0.412
17:11:04,477.91,4.405,0.407
17:11:05,478.92,4.403,0.420
17:11:06,479.93,4.407,0.416
17:11:07,480.95,4.407,0.411
17:11:08,481.96,4.403,0.415
17:11:09,482.97,4.403,0.407
17:11:10,483.99,4.403,0.405
17:11:11,485.00,4.407,0.416
17:11:12,486.01,4.407,0.416
17:11:13,487.03,4.405,0.421
17:11:14,488.03,4.405,0.421
17:11:15,489.04,4.405,0.418
17:11:17,490.11,4.403,0.415
17:11:18,491.12,4.405,0.407
17:11:19,492.13,4.405,0.413
17:11:20,493.14,4.405,0.403
17:11:21,494.16,4.403,0.411
17:11:22,495.17,4.401,0.420
17:11:23,496.19,4.407,0.412
17:11:24,497.19,4.405,0.404
17:11:25,498.20,4.405,0.418
17:11:26,499.20,4.405,0.411
17:11:27,500.21,4.403,0.420
17:11:28,501.22,4.405,0.415
17:11:29,502.23,4.405,0.427
17:11:30,503.24,4.403,0.417
17:11:31,504.26,4.405,0.417
17:11:32,505.27,4.405,0.411
17:11:33,506.28,4.401,0.409
17:11:34,507.29,4.407,0.412
17:11:35,508.30,4.405,0.404
17:11:36,509.31,4.405,0.422
17:11:37,510.33,4.403,0.415
17:11:38,511.34,4.403,0.413
17:11:39,512.35,4.407,0.422
17:11:40,513.36,4.405,0.412
17:11:41,514.37,4.405,0.417
17:11:42,515.38,4.403,0.421
17:11:43,516.39,4.403,0.406
17:11:44,517.40,4.407,0.413
17:11:45,518.41,4.407,0.413
17:11:46,519.42,4.403,0.415
17:11:47,520.44,4.403,0.406
17:11:48,521.45,4.403,0.416
17:11:49,522.45,4.403,0.426
17:11:50,523.45,4.405,0.424
17:11:51,524.46,4.405,0.407
17:11:52,525.47,4.403,0.400
17:11:53,526.48,4.403,0.416
17:11:54,527.49,4.403,0.424
17:11:55,528.50,4.405,0.418
17:11:56,529.51,4.405,0.411
17:11:57,530.52,4.403,0.416
17:11:58,531.53,4.403,0.413
17:11:59,532.54,4.403,0.417
17:12:00,533.56,4.407,0.422
17:12:01,534.56,4.407,0.406
17:12:02,535.57,4.405,0.417
17:12:03,536.59,4.405,0.403
17:12:04,537.60,4.403,0.410
17:12:05,538.61,4.407,0.422
17:12:06,539.63,4.405,0.415
17:12:07,540.64,4.405,0.410
17:12:08,541.66,4.403,0.429
17:12:09,542.66,4.403,0.406
17:12:10,543.67,4.407,0.424
17:12:11,544.68,4.405,0.417
17:12:12,545.68,4.405,0.421
17:12:13,546.70,4.405,0.424
17:12:14,547.71,4.403,0.411
17:12:15,548.73,4.403,0.404
17:12:16,549.74,4.407,0.395
17:12:17,550.75,4.405,0.418
17:12:18,551.77,4.405,0.407
17:12:19,552.77,4.403,0.407
17:12:20,553.78,4.403,0.426
17:12:21,554.80,4.407,0.412
17:12:22,555.80,4.407,0.421
17:12:23,556.81,4.405,0.403
17:12:24,557.83,4.405,0.420
17:12:25,558.84,4.403,0.403
17:12:26,559.85,4.407,0.427
17:12:27,560.86,4.407,0.416
17:12:28,561.87,4.405,0.394
17:12:29,562.88,4.403,0.411
17:12:30,563.90,4.403,0.416
17:12:31,564.91,4.407,0.410
17:12:32,565.92,4.407,0.420
17:12:33,566.93,4.405,0.411
17:12:34,567.95,4.405,0.410
17:12:35,568.96,4.403,0.403
17:12:36,569.97,4.403,0.417
17:12:37,570.98,4.405,0.405
17:12:38,572.00,4.405,0.416
17:12:39,573.00,4.403,0.421
17:12:40,574.01,4.403,0.415
17:12:41,575.02,4.403,0.423
17:12:42,576.03,4.405,0.411
17:12:43,577.05,4.405,0.418
17:12:44,578.05,4.405,0.406
17:12:45,579.07,4.403,0.422
17:12:46,580.08,4.403,0.421
17:12:47,581.09,4.407,0.418
17:12:49,582.11,4.405,0.409
17:12:50,583.12,4.405,0.423
17:12:51,584.13,4.403,0.410
17:12:52,585.13,4.403,0.407
17:12:53,586.14,4.401,0.406
17:12:54,587.16,4.405,0.413
17:12:55,588.17,4.403,0.411
17:12:56,589.18,4.405,0.410
17:12:57,590.19,4.403,0.413
17:12:58,591.22,4.403,0.411
17:12:59,592.29,4.405,0.399
17:13:00,593.30,4.403,0.405
17:13:01,594.31,4.403,0.417
17:13:02,595.32,4.403,0.412
17:13:03,596.33,4.403,0.424
17:13:04,597.34,4.407,0.407
17:13:05,598.35,4.405,0.412
17:13:06,599.36,4.405,0.418
17:13:07,600.37,4.405,0.410
17:13:08,601.38,4.401,0.421
17:13:09,602.40,4.407,0.405
17:13:10,603.41,4.405,0.416
17:13:11,604.41,4.403,0.422
17:13:12,605.41,4.403,0.411
17:13:13,606.43,4.403,0.426
17:13:14,607.43,4.401,0.407
17:13:15,608.44,4.405,0.417
17:13:16,609.45,4.405,0.410
17:13:17,610.46,4.403,0.429
17:13:18,611.47,4.403,0.405
17:13:19,612.48,4.403,0.416
17:13:20,613.50,4.405,0.410
17:13:21,614.51,4.407,0.412
17:13:22,615.53,4.405,0.406
17:13:23,616.54,4.403,0.415
17:13:24,617.55,4.403,0.421
17:13:25,618.57,4.407,0.413
17:13:26,619.58,4.405,0.401
17:13:27,620.59,4.405,0.416
17:13:28,621.60,4.405,0.417
17:13:29,622.61,4.403,0.416
17:13:30,623.62,4.401,0.420
17:13:31,624.64,4.407,0.418
17:13:32,625.65,4.405,0.418
17:13:33,626.65,4.405,0.406
17:13:34,627.66,4.403,0.427
17:13:35,628.68,4.401,0.421
17:13:36,629.69,4.405,0.394
17:13:37,630.70,4.405,0.422
17:13:38,631.71,4.403,0.415
17:13:39,632.72,4.403,0.405
17:13:40,633.73,4.403,0.406
17:13:41,634.75,4.405,0.416
17:13:42,635.76,4.407,0.411
17:13:43,636.77,4.405,0.407
17:13:44,637.78,4.405,0.406
17:13:45,638.79,4.403,0.422
17:13:46,639.80,4.410,0.424
17:13:47,640.81,4.407,0.411
17:13:48,641.83,4.405,0.422
17:13:49,642.84,4.403,0.409
17:13:50,643.86,4.403,0.421
17:13:51,644.87,4.401,0.420
17:13:52,645.89,4.405,0.405
17:13:53,646.90,4.405,0.413
17:13:54,647.90,4.403,0.426
17:13:55,648.91,4.403,0.412
17:13:56,649.91,4.403,0.411
17:13:57,650.95,4.407,0.417
17:13:58,651.97,4.405,0.415
17:13:59,652.98,4.405,0.410
17:14:00,654.00,4.405,0.415
17:14:01,655.01,4.403,0.413
17:14:02,656.01,4.405,0.412
17:14:03,657.02,4.407,0.401
17:14:04,658.04,4.405,0.409
17:14:05,659.04,4.405,0.407
17:14:06,660.05,4.403,0.416
17:14:07,661.07,4.407,0.420
17:14:08,662.08,4.405,0.417
17:14:09,663.09,4.405,0.424
17:14:11,664.10,4.403,0.417
17:14:12,665.11,4.403,0.403
17:14:13,666.13,4.401,0.407
17:14:14,667.13,4.405,0.428
17:14:15,668.14,4.405,0.424
17:14:16,669.15,4.403,0.424
17:14:17,670.17,4.403,0.421
17:14:18,671.18,4.403,0.421
17:14:19,672.18,4.407,0.399
17:14:20,673.19,4.405,0.415
17:14:21,674.20,4.405,0.412
17:14:22,675.22,4.403,0.404
17:14:23,676.23,4.403,0.405
17:14:24,677.24,4.405,0.427
17:14:25,678.24,4.405,0.412
17:14:26,679.26,4.403,0.413
17:14:27,680.27,4.403,0.424
17:14:28,681.29,4.403,0.417
17:14:29,682.31,4.401,0.420
17:14:30,683.33,4.405,0.406
17:14:31,684.34,4.405,0.420
17:14:32,685.35,4.405,0.409
17:14:33,686.37,4.403,0.423
17:14:34,687.38,4.401,0.420
17:14:35,688.39,4.407,0.403
17:14:36,689.40,4.405,0.409
17:14:37,690.42,4.405,0.415
17:14:38,691.43,4.401,0.413
17:14:39,692.44,4.401,0.415
17:14:40,693.45,4.407,0.423
17:14:41,694.47,4.405,0.418
17:14:42,695.47,4.403,0.418
17:14:43,696.48,4.403,0.430
17:14:44,697.50,4.405,0.422
17:14:45,698.51,4.407,0.417
17:14:46,699.52,4.407,0.423
17:14:47,700.53,4.403,0.417
17:14:48,701.57,4.403,0.405
17:14:49,702.61,4.401,0.413
17:14:50,703.62,4.401,0.420
17:14:51,704.63,4.405,0.411
17:14:52,705.65,4.405,0.428
17:14:53,706.66,4.405,0.422
17:14:54,707.67,4.405,0.417
17:14:55,708.69,4.403,0.417
17:14:56,709.70,4.407,0.411
17:14:57,710.71,4.405,0.409
17:14:58,711.72,4.403,0.412
17:14:59,712.73,4.403,0.420
17:15:00,713.75,4.403,0.424
17:15:01,714.76,4.405,0.422
17:15:02,715.77,4.405,0.410
17:15:03,716.78,4.405,0.412
17:15:04,717.79,4.403,0.426
17:15:05,718.80,4.403,0.416
17:15:06,719.81,4.405,0.413
17:15:07,720.82,4.407,0.415
17:15:08,721.84,4.403,0.420
17:15:09,722.85,4.403,0.412
17:15:10,723.86,4.403,0.410
17:15:11,724.87,4.401,0.415
17:15:12,725.89,4.405,0.409
17:15:13,726.90,4.405,0.409
17:15:14,727.91,4.403,0.413
17:15:15,728.92,4.403,0.404
17:15:16,729.93,4.403,0.418
17:15:17,730.95,4.405,0.420
17:15:18,731.96,4.405,0.407
17:15:19,732.97,4.405,0.415
17:15:20,733.98,4.403,0.400
17:15:21,734.99,4.401,0.424
17:15:22,736.00,4.405,0.387
17:15:23,737.01,4.405,0.415
17:15:24,738.02,4.403,0.413
17:15:25,739.03,4.403,0.407
17:15:26,740.04,4.403,0.407
17:15:27,741.06,4.407,0.411
17:15:28,742.07,4.405,0.413
17:15:29,743.08,4.403,0.421
17:15:30,744.09,4.405,0.418
17:15:32,745.10,4.403,0.417
17:15:33,746.11,4.398,0.418
17:15:34,747.13,4.405,0.409
17:15:35,748.14,4.403,0.424
17:15:36,749.15,4.405,0.410
17:15:37,750.17,4.403,0.413
17:15:38,751.17,4.403,0.435
17:15:39,752.18,4.405,0.407
17:15:40,753.19,4.405,0.413
17:15:41,754.20,4.403,0.413
17:15:42,755.21,4.403,0.413
17:15:43,756.22,4.403,0.401
17:15:44,757.24,4.407,0.411
17:15:45,758.25,4.405,0.424
17:15:46,759.26,4.405,0.421
17:15:47,760.27,4.403,0.410
17:15:48,761.28,4.405,0.411
17:15:49,762.29,4.403,0.418
17:15:50,763.30,4.405,0.404
17:15:51,764.31,4.403,0.416
17:15:52,765.35,4.403,0.401
17:15:53,766.37,4.403,0.397
17:15:54,767.39,4.401,0.418
17:15:55,768.41,4.405,0.426
17:15:56,769.42,4.405,0.407
17:15:57,770.43,4.403,0.423
17:15:58,771.44,4.403,0.407
17:15:59,772.46,4.403,0.429
17:16:00,773.46,4.407,0.407
17:16:01,774.46,4.407,0.406
17:16:02,775.47,4.405,0.409
17:16:03,776.48,4.403,0.430
17:16:04,777.49,4.403,0.413
17:16:05,778.51,4.410,0.411
17:16:06,779.52,4.403,0.417
17:16:07,780.53,4.405,0.416
17:16:08,781.55,4.403,0.413
17:16:09,782.56,4.401,0.416
17:16:10,783.57,4.401,0.418
